id,temp,x,y,z
0,788.22311926465,0,0.00478,0
0.089268292682927,819.9682353262,0,0.094048292682927,0
0.17853658536585,860.29501004042,0,0.18331658536585,0
0.26780487804878,923.74933917988,0,0.27258487804878,0
0.35707317073171,990.10882362588,0,0.36185317073171,0
0.44634146341463,1018.2995159832,0,0.45112146341463,0
0.53560975609756,1042.6575951612,0,0.54038975609756,0
0.62487804878049,1067.1540493678,0,0.62965804878049,0
0.71414634146341,1091.6258754389,0,0.71892634146341,0
0.80341463414634,1108.8837378872,0,0.80819463414634,0
0.89268292682927,1124.4162471273,0,0.89746292682927,0
0.9819512195122,1139.7963230918,0,0.9867312195122,0
1.0712195121951,1155.1460344952,0,1.0759995121951,0
1.160487804878,1168.2601086742,0,1.165267804878,0
1.249756097561,1180.7290302367,0,1.254536097561,0
1.3390243902439,1193.057536992,0,1.3438043902439,0
1.4282926829268,1205.4814962059,0,1.4330726829268,0
1.5175609756098,1216.150949685,0,1.5223409756098,0
1.6068292682927,1226.2760471785,0,1.6116092682927,0
1.6960975609756,1236.3139481195,0,1.7008775609756,0
1.7853658536585,1246.2532268467,0,1.7901458536585,0
1.8746341463415,1254.3545068074,0,1.8794141463415,0
1.9639024390244,1260.6102269334,0,1.9686824390244,0
2.0531707317073,1266.9866587324,0,2.0579507317073,0
2.1424390243902,1273.3752462085,0,2.1472190243902,0
2.2317073170732,1278.2732020203,0,2.2364873170732,0
2.3209756097561,1280.9570314479,0,2.3257556097561,0
2.410243902439,1283.8024801965,0,2.415023902439,0
2.499512195122,1286.5893279785,0,2.504292195122,0
2.5887804878049,1286.9389723991,0,2.5935604878049,0
2.6780487804878,1282.5039532965,0,2.6828287804878,0
2.7673170731707,1277.9738608305,0,2.7720970731707,0
2.8565853658537,1273.4257066658,0,2.8613653658537,0
2.9458536585366,1264.5368165721,0,2.9506336585366,0
3.0351219512195,1241.6740430179,0,3.0399019512195,0
3.1243902439024,1218.7784890293,0,3.1291702439024,0
3.2136585365854,1195.8324327026,0,3.2184385365854,0
3.3029268292683,1163.1953522545,0,3.3077068292683,0
3.3921951219512,1073.6278503422,0,3.3969751219512,0
3.4814634146341,986.03307220172,0,3.4862434146341,0
3.5707317073171,933.48470790913,0,3.5755117073171,0
3.66,876.03084492882,0,3.66478,0
